E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Exposição;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Exposição;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Exposição;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Educação Física
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Educação Física
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Educação Física
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Artes
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Artes
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Artes
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Geografia
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Geografia
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Geografia
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;História
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;História
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;História
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Ciências
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Ciências
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Ciências
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Matemática
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Matemática
E;L;O;NG;A;P;Navegador Web;Passeio escolar;Jogos;Matemática
E;L;O;NG;A;P;Navegador Web;Sala de Aula;Jogos;Língua Portuguesa
E;L;O;NG;A;P;Navegador Web;Biblioteca;Jogos;Língua Portuguesa
